SEGMENTO_ID,MUEBLE_ID,PLANOGRUPO,PLAN_EJECUCION,CONJUNTO_ID,TAMAÃ‘O_POST,DIRECCION_LEGO_ID,ITEM,ITEM_DESC,CHAROLA,UBICACION_BANDEJA,NUM_FRENTES,ALTO,ANCHO,Width,Height,X,Y,DISEÑO_REFERENCIA,SEPARADOR,SQUEEZE,stage_id,execution_date,Type,Desc1,unidades_x_frente,PROFUNDO,categoria_producto,LEGO_ID,Camas
BCO,CF,Refrescos,opt_x_lego,10MON,3.5,ID,7501055354672,Coca-Cola 235ml VNR,20,1,4,18.4,5.3,55,2.5,165,175,10MON_BCO_Refrescos-CF_(3.5)ID,0,1,20250505221244100,20250505,,,1,5.3,,,1
BCO,CF,Refrescos,opt_x_lego,10MON,5,ID,7501055354672,Coca-Cola 235ml VNR,24,2,6,18.4,5.3,55,2.5,165,175,10MON_BCO_Refrescos-CF_(5)ID,0,1,20250505221244100,20250505,,,1,5.3,,,1
CLA,CF,Refrescos,opt_x_lego,10MON,4.5,DI,7501055354672,Coca-Cola 235ml VNR,12,2,2,18.4,5.3,55,2.5,55,175,10MON_BCO_Refrescos-CF_(4.5)DI,0,1,20250505221244100,20250505,,,1,5.3,,,1
CLA,CF,Refrescos,opt_x_lego,RYX,4,DI,7501055354672,Coca-Cola 235ml VNR,12,2,5,18.4,5.3,55,2.5,55,175,RYX_BCO_Refrescos-CF_(4)DI,0,1,20250505221244100,20250505,,,1,5.3,,,1
CLA,CF,Refrescos,opt_x_lego,RYX,3.5,DI,7501055354672,Coca-Cola 235ml VNR,6,4,6,18.4,5.3,55,2.5,0,175,RYX_BCO_Refrescos-CF_(3.5)DI,0,1,20250505221244100,20250505,,,1,5.3,,,1
CLA,CF,Refrescos,opt_x_lego,RYX,4.5,DI,7501055354672,Coca-Cola 235ml VNR,12,1,5,18.4,5.3,55,2.5,55,175,RYX_CLA_Refrescos-CF_(4.5)DI,0,1,20250505221244100,20250505,,,1,5.3,,,1
CLA,CF,Refrescos,opt_x_lego,10MON,3,ID,7501055354672,Coca-Cola 235ml VNR,18,1,2,18.4,5.3,55,2.5,110,175,10MON_BCO_Refrescos-CF_(3)ID,0,1,20250505221244100,20250505,,,1,5.3,,,1
CLA,CF,Refrescos,opt_x_lego,10MON,3.5,ID,7501055354672,Coca-Cola 235ml VNR,20,1,2,18.4,5.3,55,2.5,165,175,10MON_BCO_Refrescos-CF_(3.5)ID,0,1,20250505221244100,20250505,,,1,5.3,,,1
CLA,CF,Refrescos,opt_x_lego,RYX,4.5,ID,7501055354672,Coca-Cola 235ml VNR,20,3,5,18.4,5.3,55,2.5,165,175,RYX_CLA_Refrescos-CF_(4.5)ID,0,1,20250505221244100,20250505,,,1,5.3,,,1
CLA,CF,Refrescos,opt_x_lego,10MON,3.5,DI,7501055354672,Coca-Cola 235ml VNR,6,6,2,18.4,5.3,55,2.5,0,175,10MON_BCO_Refrescos-CF_(3.5)DI,0,1,20250505221244100,20250505,,,1,5.3,,,1
CLA,CF,Refrescos,opt_x_lego,10MON,3,DI,7501055354672,Coca-Cola 235ml VNR,6,6,2,18.4,5.3,55,2.5,0,175,10MON_BCO_Refrescos-CF_(3)DI,0,1,20250505221244100,20250505,,,1,5.3,,,1
CLA,CF,Refrescos,opt_x_lego,RYX,4,ID,7501055354672,Coca-Cola 235ml VNR,18,3,5,18.4,5.3,55,2.5,110,175,RYX_BCO_Refrescos-CF_(4)ID,0,1,20250505221244100,20250505,,,1,5.3,,,1
CLA,CF,Refrescos,opt_x_lego,RYX,3.5,ID,7501055354672,Coca-Cola 235ml VNR,20,1,6,18.4,5.3,55,2.5,165,175,RYX_BCO_Refrescos-CF_(3.5)ID,0,1,20250505221244100,20250505,,,1,5.3,,,1
CLA,CF,Refrescos,opt_x_lego,10MON,4,DI,7501055354672,Coca-Cola 235ml VNR,12,2,2,18.4,5.3,55,2.5,55,175,10MON_BCO_Refrescos-CF_(4)DI,0,1,20250505221244100,20250505,,,1,5.3,,,1
CLA,CF,Refrescos,opt_x_lego,10MON,4,ID,7501055354672,Coca-Cola 235ml VNR,18,4,2,18.4,5.3,55,2.5,110,175,10MON_BCO_Refrescos-CF_(4)ID,0,1,20250505221244100,20250505,,,1,5.3,,,1
CLA,CF,Refrescos,opt_x_lego,10MON,5,ID,7501055354672,Coca-Cola 235ml VNR,24,2,4,18.4,5.3,55,2.5,165,175,10MON_BCO_Refrescos-CF_(5)ID,0,1,20250505221244100,20250505,,,1,5.3,,,1
HRN,CF,Refrescos,opt_x_lego,10MON,4.5,DI,7501055354672,Coca-Cola 235ml VNR,12,2,3,18.4,5.3,55,2.5,55,175,10MON_BCO_Refrescos-CF_(4.5)DI,0,1,20250505221244100,20250505,,,1,5.3,,,1
HRN,CF,Refrescos,opt_x_lego,10MON,5,ID,7501055354672,Coca-Cola 235ml VNR,24,2,4,18.4,5.3,55,2.5,165,175,10MON_BCO_Refrescos-CF_(5)ID,0,1,20250505221244100,20250505,,,1,5.3,,,1
HRN,CF,Refrescos,opt_x_lego,10MON,3.5,ID,7501055354672,Coca-Cola 235ml VNR,20,1,2,18.4,5.3,55,2.5,165,175,10MON_BCO_Refrescos-CF_(3.5)ID,0,1,20250505221244100,20250505,,,1,5.3,,,1
HRN,CF,Refrescos,opt_x_lego,RYX,3,DI,7501055354672,Coca-Cola 235ml VNR,6,6,3,18.4,5.3,55,2.5,0,175,RYX_HRN_Refrescos-CF_(3)DI,0,1,20250505221244100,20250505,,,1,5.3,,,1
HRN,CF,Refrescos,opt_x_lego,RYX,4,ID,7501055354672,Coca-Cola 235ml VNR,18,3,5,18.4,5.3,55,2.5,110,175,RYX_BCO_Refrescos-CF_(4)ID,0,1,20250505221244100,20250505,,,1,5.3,,,1
HRN,CF,Refrescos,opt_x_lego,10MON,4.5,ID,7501055354672,Coca-Cola 235ml VNR,20,3,3,18.4,5.3,55,2.5,165,175,10MON_BCO_Refrescos-CF_(4.5)ID,0,1,20250505221244100,20250505,,,1,5.3,,,1
HRN,CF,Refrescos,opt_x_lego,RYX,3.5,ID,7501055354672,Coca-Cola 235ml VNR,20,1,2,18.4,5.3,55,2.5,165,175,RYX_BCO_Refrescos-CF_(3.5)ID,0,1,20250505221244100,20250505,,,1,5.3,,,1
HRN,CF,Refrescos,opt_x_lego,10MON,3,DI,7501055354672,Coca-Cola 235ml VNR,6,5,2,18.4,5.3,55,2.5,0,175,10MON_BCO_Refrescos-CF_(3)DI,0,1,20250505221244100,20250505,,,1,5.3,,,1
HRN,CF,Refrescos,opt_x_lego,10MON,4,DI,7501055354672,Coca-Cola 235ml VNR,12,2,2,18.4,5.3,55,2.5,55,175,10MON_BCO_Refrescos-CF_(4)DI,0,1,20250505221244100,20250505,,,1,5.3,,,1
HRN,CF,Refrescos,opt_x_lego,10MON,5,DI,7501055354672,Coca-Cola 235ml VNR,12,2,4,18.4,5.3,55,2.5,55,175,10MON_BCO_Refrescos-CF_(5)DI,0,1,20250505221244100,20250505,,,1,5.3,,,1
HRN,CF,Refrescos,opt_x_lego,RYX,4,DI,7501055354672,Coca-Cola 235ml VNR,12,2,5,18.4,5.3,55,2.5,55,175,RYX_BCO_Refrescos-CF_(4)DI,0,1,20250505221244100,20250505,,,1,5.3,,,1
HRN,CF,Refrescos,opt_x_lego,RYX,5,ID,7501055354672,Coca-Cola 235ml VNR,24,2,7,18.4,5.3,55,2.5,165,175,RYX_CLA_Refrescos-CF_(5)ID,0,1,20250505221244100,20250505,,,1,5.3,,,1
HRN,CF,Refrescos,opt_x_lego,10MON,3,ID,7501055354672,Coca-Cola 235ml VNR,18,1,2,18.4,5.3,55,2.5,110,175,10MON_BCO_Refrescos-CF_(3)ID,0,1,20250505221244100,20250505,,,1,5.3,,,1
HRN,CF,Refrescos,opt_x_lego,10MON,3.5,DI,7501055354672,Coca-Cola 235ml VNR,6,5,2,18.4,5.3,55,2.5,0,175,10MON_BCO_Refrescos-CF_(3.5)DI,0,1,20250505221244100,20250505,,,1,5.3,,,1
HRN,CF,Refrescos,opt_x_lego,RYX,3.5,DI,7501055354672,Coca-Cola 235ml VNR,6,6,2,18.4,5.3,55,2.5,0,175,RYX_BCO_Refrescos-CF_(3.5)DI,0,1,20250505221244100,20250505,,,1,5.3,,,1
HRN,CF,Refrescos,opt_x_lego,RYX,4.5,DI,7501055354672,Coca-Cola 235ml VNR,12,2,4,18.4,5.3,55,2.5,55,175,RYX_CLA_Refrescos-CF_(4.5)DI,0,1,20250505221244100,20250505,,,1,5.3,,,1
HRN,CF,Refrescos,opt_x_lego,10MON,4,ID,7501055354672,Coca-Cola 235ml VNR,18,4,2,18.4,5.3,55,2.5,110,175,10MON_BCO_Refrescos-CF_(4)ID,0,1,20250505221244100,20250505,,,1,5.3,,,1
HRN,CF,Refrescos,opt_x_lego,RYX,4.5,ID,7501055354672,Coca-Cola 235ml VNR,20,3,4,18.4,5.3,55,2.5,165,175,RYX_CLA_Refrescos-CF_(4.5)ID,0,1,20250505221244100,20250505,,,1,5.3,,,1
HRN,CF,Refrescos,opt_x_lego,RYX,5,DI,7501055354672,Coca-Cola 235ml VNR,12,2,7,18.4,5.3,55,2.5,55,175,RYX_CLA_Refrescos-CF_(5)DI,0,1,20250505221244100,20250505,,,1,5.3,,,1
BCO,CF,Refrescos,opt_x_lego,10MON,5,DI,7501055354689,CocaCola 235ml VNR light,12,1,1,18.5,5.5,55,2.5,55,175,10MON_BCO_Refrescos-CF_(5)DI,0,1,20250505221244100,20250505,,,1,5.5,,,1
BCO,CF,Refrescos,opt_x_lego,RYX,4,DI,7501055354689,CocaCola 235ml VNR light,12,1,2,18.5,5.5,55,2.5,55,175,RYX_BCO_Refrescos-CF_(4)DI,0,1,20250505221244100,20250505,,,1,5.5,,,1
BCO,CF,Refrescos,opt_x_lego,10MON,3,DI,7501055354689,CocaCola 235ml VNR light,6,5,1,18.5,5.5,55,2.5,0,175,10MON_BCO_Refrescos-CF_(3)DI,0,1,20250505221244100,20250505,,,1,5.5,,,1
BCO,CF,Refrescos,opt_x_lego,RYX,4,ID,7501055354689,CocaCola 235ml VNR light,18,4,2,18.5,5.5,55,2.5,110,175,RYX_BCO_Refrescos-CF_(4)ID,0,1,20250505221244100,20250505,,,1,5.5,,,1
BCO,CF,Refrescos,opt_x_lego,10MON,4,DI,7501055354689,CocaCola 235ml VNR light,12,1,2,18.5,5.5,55,2.5,55,175,10MON_BCO_Refrescos-CF_(4)DI,0,1,20250505221244100,20250505,,,1,5.5,,,1
BCO,CF,Refrescos,opt_x_lego,10MON,3,ID,7501055354689,CocaCola 235ml VNR light,18,3,1,18.5,5.5,55,2.5,110,175,10MON_BCO_Refrescos-CF_(3)ID,0,1,20250505221244100,20250505,,,1,5.5,,,1
BCO,CF,Refrescos,opt_x_lego,10MON,4,ID,7501055354689,CocaCola 235ml VNR light,18,5,2,18.5,5.5,55,2.5,110,175,10MON_BCO_Refrescos-CF_(4)ID,0,1,20250505221244100,20250505,,,1,5.5,,,1
BCO,CF,Refrescos,opt_x_lego,10MON,3.5,ID,7501055354689,CocaCola 235ml VNR light,20,3,2,18.5,5.5,55,2.5,165,175,10MON_BCO_Refrescos-CF_(3.5)ID,0,1,20250505221244100,20250505,,,1,5.5,,,1
BCO,CF,Refrescos,opt_x_lego,10MON,5,ID,7501055354689,CocaCola 235ml VNR light,24,3,1,18.5,5.5,55,2.5,165,175,10MON_BCO_Refrescos-CF_(5)ID,0,1,20250505221244100,20250505,,,1,5.5,,,1
CLA,CF,Refrescos,opt_x_lego,10MON,4.5,DI,7501055354689,CocaCola 235ml VNR light,12,1,2,18.5,5.5,55,2.5,55,175,10MON_BCO_Refrescos-CF_(4.5)DI,0,1,20250505221244100,20250505,,,1,5.5,,,1
CLA,CF,Refrescos,opt_x_lego,RYX,4,DI,7501055354689,CocaCola 235ml VNR light,12,1,1,18.5,5.5,55,2.5,55,175,RYX_BCO_Refrescos-CF_(4)DI,0,1,20250505221244100,20250505,,,1,5.5,,,1
CLA,CF,Refrescos,opt_x_lego,10MON,3,ID,7501055354689,CocaCola 235ml VNR light,18,3,1,18.5,5.5,55,2.5,110,175,10MON_BCO_Refrescos-CF_(3)ID,0,1,20250505221244100,20250505,,,1,5.5,,,1
CLA,CF,Refrescos,opt_x_lego,10MON,3.5,ID,7501055354689,CocaCola 235ml VNR light,20,3,1,18.5,5.5,55,2.5,165,175,10MON_BCO_Refrescos-CF_(3.5)ID,0,1,20250505221244100,20250505,,,1,5.5,,,1
CLA,CF,Refrescos,opt_x_lego,10MON,3.5,DI,7501055354689,CocaCola 235ml VNR light,6,5,1,18.5,5.5,55,2.5,0,175,10MON_BCO_Refrescos-CF_(3.5)DI,0,1,20250505221244100,20250505,,,1,5.5,,,1
CLA,CF,Refrescos,opt_x_lego,10MON,3,DI,7501055354689,CocaCola 235ml VNR light,6,5,1,18.5,5.5,55,2.5,0,175,10MON_BCO_Refrescos-CF_(3)DI,0,1,20250505221244100,20250505,,,1,5.5,,,1
CLA,CF,Refrescos,opt_x_lego,RYX,4,ID,7501055354689,CocaCola 235ml VNR light,18,4,1,18.5,5.5,55,2.5,110,175,RYX_BCO_Refrescos-CF_(4)ID,0,1,20250505221244100,20250505,,,1,5.5,,,1
CLA,CF,Refrescos,opt_x_lego,10MON,4,DI,7501055354689,CocaCola 235ml VNR light,12,1,4,18.5,5.5,55,2.5,55,175,10MON_BCO_Refrescos-CF_(4)DI,0,1,20250505221244100,20250505,,,1,5.5,,,1
CLA,CF,Refrescos,opt_x_lego,10MON,4,ID,7501055354689,CocaCola 235ml VNR light,18,5,4,18.5,5.5,55,2.5,110,175,10MON_BCO_Refrescos-CF_(4)ID,0,1,20250505221244100,20250505,,,1,5.5,,,1
CLA,CF,Refrescos,opt_x_lego,10MON,5,ID,7501055354689,CocaCola 235ml VNR light,24,3,3,18.5,5.5,55,2.5,165,175,10MON_BCO_Refrescos-CF_(5)ID,0,1,20250505221244100,20250505,,,1,5.5,,,1
HRN,CF,Refrescos,opt_x_lego,10MON,4.5,DI,7501055354689,CocaCola 235ml VNR light,12,1,2,18.5,5.5,55,2.5,55,175,10MON_BCO_Refrescos-CF_(4.5)DI,0,1,20250505221244100,20250505,,,1,5.5,,,1
HRN,CF,Refrescos,opt_x_lego,10MON,5,ID,7501055354689,CocaCola 235ml VNR light,24,3,2,18.5,5.5,55,2.5,165,175,10MON_BCO_Refrescos-CF_(5)ID,0,1,20250505221244100,20250505,,,1,5.5,,,1
HRN,CF,Refrescos,opt_x_lego,RYX,3,DI,7501055354689,CocaCola 235ml VNR light,6,5,1,18.5,5.5,55,2.5,0,175,RYX_HRN_Refrescos-CF_(3)DI,0,1,20250505221244100,20250505,,,1,5.5,,,1
HRN,CF,Refrescos,opt_x_lego,RYX,4,ID,7501055354689,CocaCola 235ml VNR light,18,4,1,18.5,5.5,55,2.5,110,175,RYX_BCO_Refrescos-CF_(4)ID,0,1,20250505221244100,20250505,,,1,5.5,,,1
HRN,CF,Refrescos,opt_x_lego,10MON,4.5,ID,7501055354689,CocaCola 235ml VNR light,20,4,2,18.5,5.5,55,2.5,165,175,10MON_BCO_Refrescos-CF_(4.5)ID,0,1,20250505221244100,20250505,,,1,5.5,,,1
HRN,CF,Refrescos,opt_x_lego,RYX,3.5,ID,7501055354689,CocaCola 235ml VNR light,20,3,2,18.5,5.5,55,2.5,165,175,RYX_BCO_Refrescos-CF_(3.5)ID,0,1,20250505221244100,20250505,,,1,5.5,,,1
HRN,CF,Refrescos,opt_x_lego,10MON,4,DI,7501055354689,CocaCola 235ml VNR light,12,1,2,18.5,5.5,55,2.5,55,175,10MON_BCO_Refrescos-CF_(4)DI,0,1,20250505221244100,20250505,,,1,5.5,,,1
HRN,CF,Refrescos,opt_x_lego,10MON,5,DI,7501055354689,CocaCola 235ml VNR light,12,1,2,18.5,5.5,55,2.5,55,175,10MON_BCO_Refrescos-CF_(5)DI,0,1,20250505221244100,20250505,,,1,5.5,,,1
HRN,CF,Refrescos,opt_x_lego,RYX,4,DI,7501055354689,CocaCola 235ml VNR light,12,1,1,18.5,5.5,55,2.5,55,175,RYX_BCO_Refrescos-CF_(4)DI,0,1,20250505221244100,20250505,,,1,5.5,,,1
HRN,CF,Refrescos,opt_x_lego,RYX,5,ID,7501055354689,CocaCola 235ml VNR light,24,3,2,18.5,5.5,55,2.5,165,175,RYX_CLA_Refrescos-CF_(5)ID,0,1,20250505221244100,20250505,,,1,5.5,,,1
HRN,CF,Refrescos,opt_x_lego,RYX,3.5,DI,7501055354689,CocaCola 235ml VNR light,6,5,2,18.5,5.5,55,2.5,0,175,RYX_BCO_Refrescos-CF_(3.5)DI,0,1,20250505221244100,20250505,,,1,5.5,,,1
HRN,CF,Refrescos,opt_x_lego,RYX,4.5,DI,7501055354689,CocaCola 235ml VNR light,12,1,2,18.5,5.5,55,2.5,55,175,RYX_CLA_Refrescos-CF_(4.5)DI,0,1,20250505221244100,20250505,,,1,5.5,,,1
HRN,CF,Refrescos,opt_x_lego,10MON,4,ID,7501055354689,CocaCola 235ml VNR light,18,5,2,18.5,5.5,55,2.5,110,175,10MON_BCO_Refrescos-CF_(4)ID,0,1,20250505221244100,20250505,,,1,5.5,,,1
HRN,CF,Refrescos,opt_x_lego,RYX,4.5,ID,7501055354689,CocaCola 235ml VNR light,20,4,2,18.5,5.5,55,2.5,165,175,RYX_CLA_Refrescos-CF_(4.5)ID,0,1,20250505221244100,20250505,,,1,5.5,,,1
HRN,CF,Refrescos,opt_x_lego,RYX,5,DI,7501055354689,CocaCola 235ml VNR light,12,1,2,18.5,5.5,55,2.5,55,175,RYX_CLA_Refrescos-CF_(5)DI,0,1,20250505221244100,20250505,,,1,5.5,,,1
BCO,CF,Refrescos,opt_x_lego,RYX,4,DI,7501055354696,Coca Cola SA 235 ml VNR,5,3,1,18.5,5.5,55,2.5,0,147,RYX_BCO_Refrescos-CF_(4)DI,0,1,20250505221244100,20250505,,,1,5.5,,,1
BCO,CF,Refrescos,opt_x_lego,10MON,4,DI,7501055354696,Coca Cola SA 235 ml VNR,5,2,3,18.5,5.5,55,2.5,0,147,10MON_BCO_Refrescos-CF_(4)DI,0,1,20250505221244100,20250505,,,1,5.5,,,1
BCO,CF,Refrescos,opt_x_lego,RYX,3.5,ID,7501055354696,Coca Cola SA 235 ml VNR,19,5,1,18.5,5.5,55,2.5,165,147,RYX_BCO_Refrescos-CF_(3.5)ID,0,1,20250505221244100,20250505,,,1,5.5,,,1
BCO,CF,Refrescos,opt_x_lego,RYX,4,ID,7501055354696,Coca Cola SA 235 ml VNR,23,4,1,18.5,5.5,55,2.5,165,147,RYX_BCO_Refrescos-CF_(4)ID,0,1,20250505221244100,20250505,,,1,5.5,,,1
BCO,CF,Refrescos,opt_x_lego,10MON,4,ID,7501055354696,Coca Cola SA 235 ml VNR,23,4,3,18.5,5.5,55,2.5,165,147,10MON_BCO_Refrescos-CF_(4)ID,0,1,20250505221244100,20250505,,,1,5.5,,,1
BCO,CF,Refrescos,opt_x_lego,10MON,5,DI,7501055354696,Coca Cola SA 235 ml VNR,5,2,3,18.5,5.5,55,2.5,0,147,10MON_BCO_Refrescos-CF_(5)DI,0,1,20250505221244100,20250505,,,1,5.5,,,1
BCO,CF,Refrescos,opt_x_lego,10MON,5,ID,7501055354696,Coca Cola SA 235 ml VNR,29,3,3,18.5,5.5,55,2.5,220,147,10MON_BCO_Refrescos-CF_(5)ID,0,1,20250505221244100,20250505,,,1,5.5,,,1
BCO,CF,Refrescos,opt_x_lego,10MON,3.5,ID,7501055354696,Coca Cola SA 235 ml VNR,19,5,2,18.5,5.5,55,2.5,165,147,10MON_BCO_Refrescos-CF_(3.5)ID,0,1,20250505221244100,20250505,,,1,5.5,,,1
CLA,CF,Refrescos,opt_x_lego,10MON,3.5,DI,7501055354696,Coca Cola SA 235 ml VNR,5,3,2,18.5,5.5,55,2.5,0,147,10MON_BCO_Refrescos-CF_(3.5)DI,0,1,20250505221244100,20250505,,,1,5.5,,,1
CLA,CF,Refrescos,opt_x_lego,10MON,5,ID,7501055354696,Coca Cola SA 235 ml VNR,29,2,6,18.5,5.5,55,2.5,220,147,10MON_BCO_Refrescos-CF_(5)ID,0,1,20250505221244100,20250505,,,1,5.5,,,1
CLA,CF,Refrescos,opt_x_lego,RYX,4.5,DI,7501055354696,Coca Cola SA 235 ml VNR,5,2,2,18.5,5.5,55,2.5,0,147,RYX_CLA_Refrescos-CF_(4.5)DI,0,1,20250505221244100,20250505,,,1,5.5,,,1
CLA,CF,Refrescos,opt_x_lego,10MON,4,ID,7501055354696,Coca Cola SA 235 ml VNR,23,4,2,18.5,5.5,55,2.5,165,147,10MON_BCO_Refrescos-CF_(4)ID,0,1,20250505221244100,20250505,,,1,5.5,,,1
CLA,CF,Refrescos,opt_x_lego,RYX,3.5,DI,7501055354696,Coca Cola SA 235 ml VNR,5,2,3,18.5,5.5,55,2.5,0,147,RYX_BCO_Refrescos-CF_(3.5)DI,0,1,20250505221244100,20250505,,,1,5.5,,,1
CLA,CF,Refrescos,opt_x_lego,10MON,4,DI,7501055354696,Coca Cola SA 235 ml VNR,5,2,3,18.5,5.5,55,2.5,0,147,10MON_BCO_Refrescos-CF_(4)DI,0,1,20250505221244100,20250505,,,1,5.5,,,1
CLA,CF,Refrescos,opt_x_lego,RYX,4.5,ID,7501055354696,Coca Cola SA 235 ml VNR,25,5,2,18.5,5.5,55,2.5,220,147,RYX_CLA_Refrescos-CF_(4.5)ID,0,1,20250505221244100,20250505,,,1,5.5,,,1
CLA,CF,Refrescos,opt_x_lego,10MON,3,DI,7501055354696,Coca Cola SA 235 ml VNR,5,3,2,18.5,5.5,55,2.5,0,147,10MON_BCO_Refrescos-CF_(3)DI,0,1,20250505221244100,20250505,,,1,5.5,,,1
CLA,CF,Refrescos,opt_x_lego,10MON,3.5,ID,7501055354696,Coca Cola SA 235 ml VNR,19,7,2,18.5,5.5,55,2.5,165,147,10MON_BCO_Refrescos-CF_(3.5)ID,0,1,20250505221244100,20250505,,,1,5.5,,,1
CLA,CF,Refrescos,opt_x_lego,RYX,3.5,ID,7501055354696,Coca Cola SA 235 ml VNR,19,6,3,18.5,5.5,55,2.5,165,147,RYX_BCO_Refrescos-CF_(3.5)ID,0,1,20250505221244100,20250505,,,1,5.5,,,1
CLA,CF,Refrescos,opt_x_lego,10MON,3,ID,7501055354696,Coca Cola SA 235 ml VNR,17,7,2,18.5,5.5,55,2.5,110,147,10MON_BCO_Refrescos-CF_(3)ID,0,1,20250505221244100,20250505,,,1,5.5,,,1
CLA,CF,Refrescos,opt_x_lego,10MON,4.5,DI,7501055354696,Coca Cola SA 235 ml VNR,5,2,3,18.5,5.5,55,2.5,0,147,10MON_BCO_Refrescos-CF_(4.5)DI,0,1,20250505221244100,20250505,,,1,5.5,,,1
HRN,CF,Refrescos,opt_x_lego,10MON,4.5,ID,7501055354696,Coca Cola SA 235 ml VNR,25,6,3,18.5,5.5,55,2.5,220,147,10MON_BCO_Refrescos-CF_(4.5)ID,0,1,20250505221244100,20250505,,,1,5.5,,,1
HRN,CF,Refrescos,opt_x_lego,10MON,3,DI,7501055354696,Coca Cola SA 235 ml VNR,5,2,3,18.5,5.5,55,2.5,0,147,10MON_BCO_Refrescos-CF_(3)DI,0,1,20250505221244100,20250505,,,1,5.5,,,1
HRN,CF,Refrescos,opt_x_lego,RYX,3.5,DI,7501055354696,Coca Cola SA 235 ml VNR,5,3,2,18.5,5.5,55,2.5,0,147,RYX_BCO_Refrescos-CF_(3.5)DI,0,1,20250505221244100,20250505,,,1,5.5,,,1
HRN,CF,Refrescos,opt_x_lego,RYX,4,DI,7501055354696,Coca Cola SA 235 ml VNR,5,2,3,18.5,5.5,55,2.5,0,147,RYX_BCO_Refrescos-CF_(4)DI,0,1,20250505221244100,20250505,,,1,5.5,,,1
HRN,CF,Refrescos,opt_x_lego,RYX,5,DI,7501055354696,Coca Cola SA 235 ml VNR,5,3,2,18.5,5.5,55,2.5,0,147,RYX_CLA_Refrescos-CF_(5)DI,0,1,20250505221244100,20250505,,,1,5.5,,,1
HRN,CF,Refrescos,opt_x_lego,RYX,3.5,ID,7501055354696,Coca Cola SA 235 ml VNR,19,7,2,18.5,5.5,55,2.5,165,147,RYX_BCO_Refrescos-CF_(3.5)ID,0,1,20250505221244100,20250505,,,1,5.5,,,1
HRN,CF,Refrescos,opt_x_lego,10MON,4,DI,7501055354696,Coca Cola SA 235 ml VNR,5,2,3,18.5,5.5,55,2.5,0,147,10MON_BCO_Refrescos-CF_(4)DI,0,1,20250505221244100,20250505,,,1,5.5,,,1
HRN,CF,Refrescos,opt_x_lego,10MON,5,DI,7501055354696,Coca Cola SA 235 ml VNR,5,2,3,18.5,5.5,55,2.5,0,147,10MON_BCO_Refrescos-CF_(5)DI,0,1,20250505221244100,20250505,,,1,5.5,,,1
HRN,CF,Refrescos,opt_x_lego,10MON,5,ID,7501055354696,Coca Cola SA 235 ml VNR,29,3,3,18.5,5.5,55,2.5,220,147,10MON_BCO_Refrescos-CF_(5)ID,0,1,20250505221244100,20250505,,,1,5.5,,,1
HRN,CF,Refrescos,opt_x_lego,RYX,4.5,ID,7501055354696,Coca Cola SA 235 ml VNR,25,6,2,18.5,5.5,55,2.5,220,147,RYX_CLA_Refrescos-CF_(4.5)ID,0,1,20250505221244100,20250505,,,1,5.5,,,1
HRN,CF,Refrescos,opt_x_lego,RYX,5,ID,7501055354696,Coca Cola SA 235 ml VNR,29,3,2,18.5,5.5,55,2.5,220,147,RYX_CLA_Refrescos-CF_(5)ID,0,1,20250505221244100,20250505,,,1,5.5,,,1
HRN,CF,Refrescos,opt_x_lego,10MON,4.5,DI,7501055354696,Coca Cola SA 235 ml VNR,5,2,3,18.5,5.5,55,2.5,0,147,10MON_BCO_Refrescos-CF_(4.5)DI,0,1,20250505221244100,20250505,,,1,5.5,,,1
HRN,CF,Refrescos,opt_x_lego,10MON,3,ID,7501055354696,Coca Cola SA 235 ml VNR,17,6,3,18.5,5.5,55,2.5,110,147,10MON_BCO_Refrescos-CF_(3)ID,0,1,20250505221244100,20250505,,,1,5.5,,,1
HRN,CF,Refrescos,opt_x_lego,10MON,4,ID,7501055354696,Coca Cola SA 235 ml VNR,23,5,3,18.5,5.5,55,2.5,165,147,10MON_BCO_Refrescos-CF_(4)ID,0,1,20250505221244100,20250505,,,1,5.5,,,1
HRN,CF,Refrescos,opt_x_lego,RYX,4.5,DI,7501055354696,Coca Cola SA 235 ml VNR,5,3,2,18.5,5.5,55,2.5,0,147,RYX_CLA_Refrescos-CF_(4.5)DI,0,1,20250505221244100,20250505,,,1,5.5,,,1
HRN,CF,Refrescos,opt_x_lego,RYX,4,ID,7501055354696,Coca Cola SA 235 ml VNR,23,4,3,18.5,5.5,55,2.5,165,147,RYX_BCO_Refrescos-CF_(4)ID,0,1,20250505221244100,20250505,,,1,5.5,,,1
HRN,CF,Refrescos,opt_x_lego,RYX,3,DI,7501055354696,Coca Cola SA 235 ml VNR,5,2,3,18.5,5.5,55,2.5,0,147,RYX_HRN_Refrescos-CF_(3)DI,0,1,20250505221244100,20250505,,,1,5.5,,,1
BCO,CF,Refrescos,opt_x_lego,10MON,5,DI,7501055358984,Coca Cola SA 250ML,12,3,1,15.6,6,55,2.5,55,175,10MON_BCO_Refrescos-CF_(5)DI,0,1,20250505221244100,20250505,,,1,6,,,1
BCO,CF,Refrescos,opt_x_lego,10MON,3,DI,7501055358984,Coca Cola SA 250ML,6,7,1,15.6,6,55,2.5,0,175,10MON_BCO_Refrescos-CF_(3)DI,0,1,20250505221244100,20250505,,,1,6,,,1
