SEGMENTO_ID,MUEBLE_ID,PLANOGRUPO,TAMAÑO,DIRECCION_LEGO_ID,UPC_CVE,NUM_FRENTES,CHAROLA,UBICACION_BANDEJA,ANCHO
PTC,CF,Refrescos,4.5,ID,7501022009277,1.0,20,1,6.7
PTC,CF,Refrescos,5.0,DI,7501055379521,1.0,23,1,7.2
PTC,CF,Refrescos,5.0,DI,7501071120077,1.0,25,2,10.0
PTC,CF,Refrescos,5.0,ID,7501022015544,1.0,8,4,10.2
PTC,CF,Refrescos,5.5,DI,7501055313532,2.0,2,1,9.5
PTC,CF,Refrescos,5.5,DI,7501055316670,1.0,3,2,7.0
PTC,CF,Refrescos,5.5,DI,7501055304806,2.0,26,2,11.2
PTC,CF,Refrescos,5.5,ID,7501198343731,1.0,8,6,6.7
PTC,CF,Refrescos,5.5,ID,7501022015377,1.0,13,2,6.6
REC,CF,Refrescos,3.0,ID,7501055314119,1.0,11,3,7.0
REC,CF,Refrescos,3.5,DI,7501073841925,1.0,15,5,6.4
REC,CF,Refrescos,3.5,ID,75004699,2.0,17,3,6.6
REC,CF,Refrescos,3.5,ID,7501055354672,1.0,20,3,5.3
REC,CF,Refrescos,4.0,DI,7501022013885,2.0,18,6,6.0
RET,CF,Refrescos,2.5,ID,7501031310258,1.0,2,3,11.0
RET,CF,Refrescos,2.5,ID,7501073839885,1.0,7,2,6.4
RET,CF,Refrescos,3.0,ID,7501055339983,1.0,10,1,7.1
RET,CF,Refrescos,3.0,ID,75005771,3.0,17,3,6.2
RET,CF,Refrescos,3.5,ID,7501055305421,1.0,10,1,11.5
RET,CF,Refrescos,4.0,DI,7501055328420,1.0,17,2,6.0
RET,CF,Refrescos,4.0,ID,7501071120183,1.0,4,1,6.7
RET,CF,Refrescos,4.5,DI,7501055349555,2.0,14,2,9.5
RET,CF,Refrescos,4.5,DI,7501055339396,1.0,19,4,12.5
RET,CF,Refrescos,4.5,ID,7501022014080,1.0,4,2,8.3
RET,CF,Refrescos,4.5,ID,7501055386321,1.0,18,2,7.1
RET,CF,Refrescos,4.5,ID,7501055305339,2.0,19,3,6.9
RET,CF,Refrescos,4.5,ID,7501055304745,2.0,21,2,11.3
RET,CF,Refrescos,5.0,DI,7501055339396,1.0,14,4,12.5
RET,CF,Refrescos,5.0,DI,7501055314096,1.0,15,6,7.0
RET,CF,Refrescos,5.0,ID,7503029481490,1.0,12,1,8.1
RET,CF,Refrescos,5.0,ID,7501055310968,4.0,29,2,6.5
RET,CF,Refrescos,5.5,DI,7501055354672,3.0,12,1,5.3
RET,CF,Refrescos,5.5,DI,7501031306022,1.0,18,4,5.8
RET,CF,Refrescos,5.5,DI,7501055311323,1.0,24,2,6.0
RET,CF,Refrescos,5.5,DI,021136010541,1.0,27,3,7.8
RET,CF,Refrescos,5.5,DI,7501071120077,1.0,32,1,10.0
RET,CF,Refrescos,5.5,ID,7501055304813,1.0,1,3,11.2
RET,CF,Refrescos,5.5,ID,7501073839885,3.0,7,4,6.4
RET,CF,Refrescos,5.5,ID,7501073839328,1.0,8,3,6.4
RET,CF,Refrescos,5.5,ID,7501055305247,4.0,22,1,10.9
SIN,CF,Alternativas,1.0,DI,036731137913,1.0,2,2,7.2
SIN,CF,Alternativas,1.5,ID,7501125174797,1.0,3,2,6.5
SIN,CF,Alternativas,2.0,ID,613008738846,1.0,3,3,7.2
SIN,CF,Jugos,0.5,ID,7501013101331,1.0,4,1,6.7
SIN,CF,Jugos,1.0,DI,75010911,1.0,3,8,5.0
SIN,CF,Jugos,1.0,DI,7501013101362,1.0,8,5,6.7
SIN,CF,Jugos,1.0,ID,7501055333950,1.0,5,1,6.6
SIN,CF,Jugos,2.0,DI,7501013102161,1.0,6,5,6.98
SIN,CF,Refrescos,2.5,ID,7501022013021,1.0,8,6,6.6
SIN,CF,Refrescos,2.5,ID,7501055302451,1.0,11,6,8.4
SIN,CF,Refrescos,3.0,DI,7501198355536,1.0,18,8,6.0
SIN,CF,Refrescos,3.0,ID,7501198350418,1.0,5,5,6.6
SIN,CF,Refrescos,3.0,ID,75004699,2.0,15,4,6.6
SIN,CF,Refrescos,3.5,DI,7501055320677,1.0,3,3,6.5
SIN,CF,Refrescos,3.5,ID,7501055320639,1.0,18,3,6.9
SIN,CF,Refrescos,4.0,DI,7501055320639,1.0,4,2,6.9
SIN,CF,Refrescos,4.0,ID,7501441606415,1.0,2,4,9.5
SIN,CF,Refrescos,4.0,ID,7501198350418,1.0,4,7,6.6
SIN,CF,Refrescos,4.0,ID,7501055313594,1.0,24,3,6.6
SIN,CF,Refrescos,4.0,ID,7501055341344,3.0,24,5,6.0
STD,GC,Botanas,3.0,DI,7500810002667,1.0,13,3,15.25
STD,GC,Botanas,3.0,DI,7503030199681,2.0,13,5,13.0
STD,GC,Botanas,5.0,DI,7501011130920,1.0,3,3,18.0
STD,GC,Botanas,5.0,ID,7500478026746,1.0,19,1,20.0
STD,GC,Botanas,6.0,DI,7501011130937,2.0,3,2,14.5
STD,GC,Botanas,6.0,DI,7502271159010,1.0,5,1,16.0
STD,GC,Botanas,6.0,DI,604722013975,1.0,28,4,13.0
STD,GC,Botanas,6.0,ID,7501011143968,2.0,17,5,13.0
PTC,CF,Alternativas,1.5,DI,7501055358885,1.0,11,2,7.04
OFC,CF,Alternativas,1.0,DI,7501055358861,1.0,2,6,8.58
OFC,CF,Alternativas,1.0,DI,7506241204144,1.0,8,5,6.6
OFC,CF,Alternativas,1.0,ID,7501055358885,1.0,3,2,7.04
OFC,CF,Alternativas,1.0,ID,7506192505918,1.0,3,6,7.0
OFC,CF,Alternativas,1.0,ID,7502268542894,1.0,4,1,8.3
OFC,CF,Alternativas,1.5,DI,036731106032,1.0,3,3,6.7
OFC,CF,Alternativas,1.5,ID,036731326003,1.0,6,3,8.5
OFC,CF,Alternativas,2.0,DI,7501022016084,1.0,1,5,8.4
OFC,CF,Alternativas,2.0,DI,7501035046269,1.0,16,7,6.0
OFC,CF,Alternativas,2.0,ID,036731324009,1.0,1,4,8.5
OFC,CF,Alternativas,2.0,ID,7506192507349,1.0,5,3,15.75
OFC,CF,Alternativas,2.0,ID,7503041640233,1.0,13,4,6.8
OFC,CF,Alternativas,2.5,DI,7501055386369,1.0,13,4,6.72
OFC,CF,Alternativas,2.5,DI,7506192507714,1.0,16,4,6.6
OFC,CF,Alternativas,2.5,DI,7503027753629,1.0,18,4,6.8
OFC,CF,Alternativas,2.5,ID,7503037623721,1.0,4,7,6.6
OFC,CF,Alternativas,2.5,ID,7501055329267,1.0,6,3,6.7
OFC,CF,Alternativas,2.5,ID,7501055358885,1.0,9,1,7.04
OFC,CF,Alternativas,2.5,ID,7503008669000,1.0,11,2,5.7
OFC,CF,Alternativas,2.5,ID,7503046131224,1.0,15,7,6.5
OFC,CF,Alternativas,2.5,ID,7501125144851,1.0,16,2,6.5
OFC,CF,Alternativas,3.0,DI,7501055381876,1.0,6,5,6.8
OFC,CF,Alternativas,3.0,DI,7503008669000,1.0,12,1,5.7
OFC,CF,Alternativas,3.0,DI,070847036715,1.0,22,4,6.6
OFC,CF,Alternativas,3.0,DI,7501035046351,1.0,25,1,6.7
OFC,CF,Alternativas,3.0,ID,036731321008,1.0,16,4,8.5
OFC,CF,Alternativas,3.0,ID,810116120888,1.0,18,5,6.5
OFC,CF,Alternativas,3.0,ID,7503049695242,1.0,22,4,6.09
OFC,CF,Alternativas,3.0,ID,7501013100570,1.0,25,2,7.6
OFC,GC,Botanas,2.0,DI,7500478017072,1.0,8,2,11.5
OFC,GC,Botanas,2.0,ID,7500478043927,1.0,6,1,11.0
OFC,GC,Botanas,2.0,ID,7503030572460,1.0,9,3,20.0
OFC,GC,Botanas,3.0,DI,7500810018378,1.0,3,6,12.5
OFC,GC,Botanas,4.0,DI,604722011797,1.0,18,6,11.5
OFC,GC,Botanas,4.5,DI,7501011115590,1.0,9,3,21.5
OFC,GC,Botanas,4.5,ID,7501011126879,2.0,8,4,12.0
OFC,GC,Botanas,4.5,ID,7500478043958,1.0,13,4,11.0
OFC,GC,Botanas,4.5,ID,7501011127012,1.0,14,1,12.0
OFC,GC,Botanas,5.0,DI,757528039271,1.0,4,2,20.0
OFC,GC,Botanas,5.0,DI,7501011133884,1.0,14,1,20.0
OFC,GC,Botanas,5.0,DI,7500478044221,5.0,17,3,11.0
OFC,GC,Botanas,5.0,ID,7501011154865,1.0,10,4,23.0
OFC,GC,Botanas,5.0,ID,7501011123588,3.0,17,2,13.0
OFC,GC,Botanas,5.0,ID,7502294225808,1.0,20,4,12.0
OFC,GC,Botanas,5.0,ID,7502271154633,1.0,25,6,16.0
OFC,GC,Botanas,6.0,DI,7501000266234,1.0,4,4,19.0
OFC,GC,Botanas,6.0,DI,757528003166,1.0,6,3,11.5
OFC,GC,Botanas,6.0,DI,7500478037872,1.0,12,7,15.5
OFC,GC,Botanas,6.0,DI,604722011452,2.0,28,3,11.5
OFC,GC,Botanas,6.0,ID,7501011110335,2.0,11,2,11.0
OFC,GC,Botanas,6.0,ID,7500478034291,2.0,20,1,21.5
OFC,GC,Botanas,7.0,DI,7500810013564,1.0,6,5,9.0
OFC,GC,Botanas,7.0,DI,7501011130937,1.0,7,6,14.5
OFC,GC,Botanas,7.0,ID,730399003497,1.0,6,2,11.5
OFC,GC,Botanas,7.0,ID,7501011133884,1.0,19,1,20.0
OFC,GC,Botanas,7.0,ID,7500478026746,1.0,19,3,20.0
OFC,GC,Botanas,7.0,ID,7502294227871,1.0,30,5,16.0
OFC,GC,Botanas,8.0,DI,7501030482055,1.0,10,4,19.0
OFC,GC,Botanas,8.0,DI,730399004937,2.0,35,3,21.5
OFC,GC,Botanas,8.0,ID,730399018927,2.0,8,2,12.5
OFC,GC,Botanas,8.0,ID,7500478043927,2.0,21,1,11.0
OFC,CF,Jugos,0.5,ID,7501013103120,1.0,4,2,5.0
OFC,CF,Jugos,2.0,DI,031200454577,1.0,16,1,8.0
OFC,CF,Refrescos,2.0,DI,7501055313532,1.0,2,1,9.5
OFC,CF,Refrescos,2.5,DI,7501055349401,1.0,6,1,5.0
OFC,CF,Refrescos,2.5,DI,7501031311620,1.0,11,2,6.5
OFC,CF,Refrescos,2.5,ID,7501055304745,3.0,9,1,11.3
OFC,CF,Refrescos,3.5,DI,7501055300075,1.0,6,3,6.6
OFC,CF,Refrescos,3.5,ID,7500326103469,1.0,6,3,7.2
OFC,CF,Refrescos,3.5,ID,7501055305247,3.0,9,2,10.9
OFC,CF,Refrescos,4.0,DI,7501055310227,1.0,2,3,11.5
OFC,CF,Refrescos,4.0,DI,7501031310098,1.0,13,1,12.5
OFC,CF,Refrescos,4.0,DI,7501022013861,1.0,18,8,5.8
OFC,CF,Refrescos,4.0,ID,7501073840843,1.0,2,4,10.3
OFC,CF,Refrescos,4.0,ID,7501055308156,1.0,12,5,5.5
OFC,CF,Refrescos,4.5,DI,7501055339396,1.0,13,3,12.5
OFC,CF,Refrescos,4.5,DI,7501071120190,1.0,21,6,8.3
OFC,CF,Refrescos,4.5,ID,7501073839854,1.0,7,4,6.4
OFC,CF,Refrescos,5.0,DI,75007614,7.0,10,1,6.9
OFC,CF,Refrescos,5.0,DI,7501055368662,1.0,12,4,6.5
OFC,CF,Refrescos,5.0,DI,7501031311606,1.0,13,2,10.0
OFC,CF,Refrescos,5.0,DI,7501031305629,1.0,14,4,11.1
OFC,CF,Refrescos,5.0,DI,7501055353217,1.0,19,3,9.4
OFC,CF,Refrescos,5.0,DI,7503018023120,1.0,29,1,6.6
OFC,CF,Refrescos,5.0,ID,7500326103476,1.0,3,5,7.2
OFC,CF,Refrescos,5.5,DI,75005771,5.0,5,1,6.2
OFC,CF,Refrescos,5.5,DI,7501055304745,4.0,8,1,11.3
OFC,CF,Refrescos,5.5,DI,7501055328321,1.0,17,6,6.0
OFC,CF,Refrescos,5.5,DI,7501073844186,1.0,23,6,6.0
OFC,CF,Refrescos,5.5,DI,7503018023120,1.0,29,1,6.6
OFC,CF,Refrescos,5.5,DI,7501055301058,1.0,31,4,9.95
PRS,GC,Botanas,2.0,DI,757528026035,1.0,7,6,12.5
PRS,GC,Botanas,4.0,DI,7500478025268,1.0,8,5,15.5
PRS,GC,Botanas,4.0,DI,7500810002667,1.0,18,4,15.25
PTC,CF,Alternativas,0.5,ID,7501035046252,1.0,5,1,6.6
PTC,CF,Alternativas,1.5,DI,7501055317660,1.0,3,3,8.5
PTC,CF,Alternativas,1.5,ID,7506192510301,1.0,5,3,6.9
PTC,CF,Alternativas,2.0,DI,036731321008,1.0,8,2,8.5
PTC,CF,Alternativas,2.0,ID,7501055358861,1.0,2,7,8.58
PTC,CF,Alternativas,2.0,ID,7501055343690,1.0,3,3,7.0
PTC,CF,Alternativas,2.0,ID,9002490200220,1.0,8,8,5.5
PTC,CF,Alternativas,2.0,ID,036731136916,1.0,10,4,6.7
PTC,CF,Alternativas,2.0,ID,7502268541491,1.0,13,6,6.8
PTC,CF,Alternativas,2.5,DI,036731324009,1.0,1,3,8.5
PTC,CF,Alternativas,2.5,DI,7501055381876,1.0,6,3,6.8
PTC,CF,Alternativas,3.0,DI,7501125104428,1.0,2,2,8.3
PTC,CF,Alternativas,3.0,DI,7501055329359,1.0,12,3,6.7
PTC,CF,Alternativas,3.0,ID,7501055329359,1.0,13,3,6.7
PTC,CF,Alternativas,3.5,ID,90453083,1.0,11,5,5.2
PTC,CF,Alternativas,3.5,ID,036731324009,1.0,14,4,8.5
PTC,CF,Alternativas,3.5,ID,7501013100631,1.0,27,2,7.6
PTC,GC,Botanas,2.0,DI,7503030199681,2.0,2,2,13.0
PTC,GC,Botanas,3.0,ID,730399012185,2.0,4,3,14.0
PTC,GC,Botanas,3.0,ID,7501011126879,3.0,6,4,12.0
PTC,GC,Botanas,3.5,DI,7501011116252,1.0,11,1,11.0
PTC,GC,Botanas,3.5,DI,7501011154865,1.0,15,1,23.0
PTC,GC,Botanas,4.0,ID,730399003237,1.0,1,5,12.2
PTC,GC,Botanas,4.0,ID,7501480902196,1.0,3,1,17.0
PTC,GC,Botanas,4.0,ID,7501011142299,1.0,11,6,13.0
PTC,GC,Botanas,4.5,DI,757528038205,1.0,3,3,20.0
PTC,GC,Botanas,4.5,DI,7501480900215,1.0,22,2,16.0
PTC,GC,Botanas,4.5,ID,7500810030479,1.0,19,7,14.5
PTC,GC,Botanas,5.0,DI,730399015919,1.0,21,3,12.0
PTC,GC,Botanas,5.0,ID,7501011142299,1.0,16,2,13.0
PTC,GC,Botanas,6.0,DI,7500810018378,1.0,1,2,12.5
PTC,GC,Botanas,6.0,DI,7500478018512,2.0,16,5,10.2
PTC,GC,Botanas,6.0,ID,730399013106,1.0,6,1,12.5
PTC,GC,Botanas,6.0,ID,7500810013175,1.0,29,3,20.0
PTC,GC,Botanas,7.0,DI,7500478044221,4.0,16,1,11.0
PTC,GC,Botanas,7.0,DI,7501480900208,1.0,34,6,12.0
PTC,GC,Botanas,7.0,ID,757528039271,1.0,34,3,20.0
PTC,GC,Botanas,8.0,DI,7501000266234,3.0,4,3,19.0
PTC,GC,Botanas,8.0,DI,7500478038961,1.0,11,4,10.0
PTC,GC,Botanas,8.0,DI,730399027080,1.0,33,3,14.5
PTC,GC,Botanas,8.0,DI,604722012916,2.0,39,2,13.5
PTC,GC,Botanas,9.0,DI,7501011167650,2.0,24,3,16.0
PTC,GC,Botanas,9.0,ID,7501480902196,1.0,4,1,17.0
PTC,GC,Botanas,9.0,ID,7500326297861,1.0,11,1,22.0
PTC,GC,Botanas,9.0,ID,7501011167674,2.0,18,4,17.0
PTC,GC,Botanas,9.0,ID,7501011143968,1.0,36,1,13.0
PTC,CF,Jugos,0.5,DI,7501013105056,1.0,3,8,6.4
PTC,CF,Jugos,0.5,DI,7501013105070,1.0,4,8,5.77
PTC,CF,Jugos,1.0,DI,7501031307241,1.0,4,5,6.9
PTC,CF,Jugos,1.0,DI,7501013191141,1.0,7,6,8.0
PTC,CF,Jugos,1.5,DI,7501013191028,1.0,6,1,8.0
PTC,CF,Jugos,1.5,ID,7501013104714,1.0,3,6,6.9
PTC,CF,Jugos,1.5,ID,7501020527551,1.0,6,5,7.5
PTC,CF,Jugos,1.5,ID,7501055332489,1.0,8,3,6.7
PTC,CF,Jugos,2.0,DI,7501013106893,1.0,16,1,7.43
PTC,CF,Jugos,2.0,ID,7501013104653,1.0,11,4,6.9
PTC,CF,Jugos,2.0,ID,7501020530551,1.0,12,4,6.3
PTC,CF,Jugos,2.0,ID,7501013105810,1.0,15,4,6.98
PTC,CF,Refrescos,2.0,DI,7501055305247,2.0,1,1,10.9
PTC,CF,Refrescos,2.0,DI,7501031310258,1.0,7,2,11.0
PTC,CF,Refrescos,2.0,DI,7501055343560,1.0,12,4,6.0
PTC,CF,Refrescos,2.0,DI,7501022016008,1.0,12,5,5.8
PTC,CF,Refrescos,2.0,ID,7501071120183,1.0,3,1,6.7
PTC,CF,Refrescos,2.0,ID,7501073844193,1.0,5,2,6.0
PTC,CF,Refrescos,2.5,DI,7500326103421,1.0,13,1,9.5
PTC,CF,Refrescos,2.5,ID,7501073839861,1.0,2,1,10.3
PTC,CF,Refrescos,2.5,ID,7501055320639,2.0,13,3,6.9
PTC,CF,Refrescos,3.0,DI,7501055320639,1.0,11,1,6.9
PTC,CF,Refrescos,3.0,ID,7501055349555,1.0,7,2,9.5
PTC,CF,Refrescos,3.0,ID,7501055314096,1.0,9,1,7.0
PTC,CF,Refrescos,3.0,ID,7501055343560,1.0,11,1,6.0
PTC,CF,Refrescos,3.0,ID,7501055358984,1.0,18,4,6.0
PTC,CF,Refrescos,3.5,ID,7501055358984,1.0,20,5,6.0
PTC,CF,Refrescos,4.0,DI,7501022013069,1.0,14,1,8.3
PTC,CF,Refrescos,4.0,ID,7501055316670,1.0,21,3,7.0
PTC,CF,Refrescos,4.5,DI,7501022014257,1.0,11,4,6.0
PTC,CF,Refrescos,4.5,DI,7501055341344,1.0,12,1,6.0
PTC,CF,Refrescos,4.5,DI,7500326103421,1.0,26,1,9.5
PTC,CF,Refrescos,4.5,ID,7503018023953,1.0,13,1,6.8
PTC,CF,Refrescos,4.5,ID,7501055311323,1.0,14,4,6.0
PTC,CF,Refrescos,4.5,ID,75007614,7.0,24,1,6.9
PTC,CF,Refrescos,5.0,DI,7501055355310,1.0,6,6,5.6
PTC,CF,Refrescos,5.0,DI,7501055366316,1.0,17,8,7.1
PTC,CF,Refrescos,5.0,DI,7501055311323,1.0,18,7,6.0
PTC,CF,Refrescos,5.0,ID,7501441610214,1.0,11,5,6.3
PTC,CF,Refrescos,5.0,ID,7501055314133,1.0,15,3,7.0
PTC,CF,Refrescos,5.0,ID,7501055307678,1.0,18,4,5.5
PTC,CF,Refrescos,5.5,DI,7501055302925,1.0,2,2,10.0
PTC,CF,Refrescos,5.5,DI,7503029481490,1.0,29,1,8.1
PTC,CF,Refrescos,5.5,ID,7501198350418,2.0,11,2,6.6
PTC,CF,Refrescos,5.5,ID,7501031302741,1.0,20,2,5.8
PTC,CF,Refrescos,5.5,ID,7501055310227,2.0,28,1,11.5
PTC,CF,Refrescos,5.5,ID,75007614,5.0,30,1,6.9
REC,CF,Refrescos,3.0,DI,75005771,1.0,3,2,6.2
REC,CF,Refrescos,3.5,DI,7501055305391,1.0,12,2,5.7
REC,CF,Refrescos,3.5,DI,7501055311804,1.0,13,2,11.5
REC,CF,Refrescos,3.5,DI,7501022014585,1.0,16,6,6.7
REC,CF,Refrescos,3.5,ID,7501055305346,1.0,10,4,8.4
REC,CF,Refrescos,3.5,ID,7501055314102,1.0,13,1,7.0
REC,CF,Refrescos,4.0,DI,7501055339396,1.0,7,3,12.5
REC,CF,Refrescos,4.0,DI,7501055320677,1.0,10,1,6.5
REC,CF,Refrescos,4.0,DI,7501055305612,1.0,17,1,6.6
REC,CF,Refrescos,4.0,ID,75009809,2.0,23,3,6.6
RET,CF,Refrescos,2.5,DI,7501022013885,1.0,11,4,5.8
RET,CF,Refrescos,2.5,ID,7501055307678,1.0,8,5,5.5
RET,CF,Refrescos,2.5,ID,7501055305339,2.0,13,1,6.9
RET,CF,Refrescos,3.0,DI,7501505630073,1.0,15,4,7.0
RET,CF,Refrescos,3.0,ID,7501073830509,1.0,6,1,6.4
RET,CF,Refrescos,3.0,ID,7501031311620,1.0,10,3,6.5
RET,CF,Refrescos,3.5,DI,7501031305629,1.0,14,1,11.1
RET,CF,Refrescos,4.0,DI,7501055300075,1.0,6,2,6.6
RET,CF,Refrescos,4.0,DI,7501055314119,1.0,16,4,7.0
RET,CF,Refrescos,4.0,DI,7503018023953,1.0,16,6,6.8
RET,CF,Refrescos,4.0,DI,7501022015438,1.0,18,1,6.6
RET,CF,Refrescos,4.0,DI,7501198350418,1.0,22,2,6.6
RET,CF,Refrescos,4.0,ID,7501505630073,1.0,9,1,7.0
RET,CF,Refrescos,4.0,ID,7501055320639,1.0,23,1,6.9
RET,CF,Refrescos,4.5,DI,7501055341344,1.0,12,3,6.0
RET,CF,Refrescos,4.5,DI,7501022015551,1.0,26,1,11.2
RET,CF,Refrescos,4.5,ID,7500326103438,1.0,2,1,9.5
RET,CF,Refrescos,4.5,ID,7501055305391,1.0,26,6,6.6
RET,CF,Refrescos,5.0,DI,7501055313532,2.0,2,1,9.5
RET,CF,Refrescos,5.0,DI,7501055339983,1.0,22,1,7.1
RET,CF,Refrescos,5.0,ID,7501055301058,1.0,2,4,9.95
RET,CF,Refrescos,5.5,DI,7501055358984,1.0,6,4,6.0
RET,CF,Refrescos,5.5,DI,7501055354696,1.0,12,2,5.5
RET,CF,Refrescos,5.5,DI,7501022008584,1.0,20,2,8.3
RET,CF,Refrescos,5.5,DI,7503018023953,1.0,23,5,6.8
RET,CF,Refrescos,5.5,ID,7501022015858,1.0,13,4,7.8
RET,CF,Refrescos,5.5,ID,7501055305421,2.0,15,3,11.5
RET,CF,Refrescos,5.5,ID,7501055305247,3.0,21,1,10.9
SIN,CF,Alternativas,1.5,DI,036731135919,1.0,4,5,6.4
SIN,CF,Alternativas,1.5,DI,9002490200220,1.0,6,4,5.5
SIN,CF,Alternativas,1.5,ID,613008738846,1.0,4,1,7.2
SIN,CF,Alternativas,1.5,ID,7503027753629,1.0,10,2,6.8
SIN,CF,Alternativas,2.0,ID,7501055369621,1.0,2,5,7.04
SIN,CF,Alternativas,2.0,ID,825179500249,1.0,7,7,6.0
SIN,CF,Jugos,1.0,DI,7501011320048,1.0,2,5,6.6
SIN,CF,Jugos,2.0,DI,7502271155012,1.0,4,6,4.95
SIN,CF,Jugos,2.0,DI,7501055356928,1.0,12,5,5.38
SIN,CF,Jugos,2.0,ID,7501055349043,1.0,1,6,8.5
SIN,CF,Jugos,2.0,ID,7501013101171,1.0,5,2,7.0
SIN,CF,Jugos,2.0,ID,7501013174052,1.0,15,2,6.97
SIN,CF,Jugos,2.0,ID,7501013101416,1.0,16,4,6.59
SIN,CF,Refrescos,2.0,ID,7501073845015,1.0,5,1,7.0
SIN,CF,Refrescos,2.0,ID,75005771,2.0,9,2,6.2
SIN,CF,Refrescos,3.0,DI,7501055305339,1.0,4,6,6.9
SIN,CF,Refrescos,3.0,DI,7501055305421,1.0,8,2,11.5
SIN,CF,Refrescos,3.0,DI,7501055308248,1.0,11,5,7.1
SIN,CF,Refrescos,3.0,ID,7501031310012,1.0,4,7,6.7
SIN,CF,Refrescos,3.5,ID,7501022009277,1.0,8,8,6.7
SIN,CF,Refrescos,4.0,DI,7501055349555,1.0,8,1,9.5
SIN,CF,Refrescos,4.0,DI,021136010206,1.0,9,5,6.5
SIN,CF,Refrescos,4.0,DI,7501055316670,1.0,10,2,7.0
SIN,CF,Refrescos,4.0,DI,7501031311644,1.0,15,6,8.0
SIN,CF,Refrescos,4.0,DI,7501031306022,1.0,18,5,5.8
SIN,CF,Refrescos,4.0,DI,7501031360024,1.0,22,3,6.7
SIN,CF,Refrescos,4.0,ID,7500326103421,1.0,2,2,9.5
SIN,CF,Refrescos,4.0,ID,7501022014585,1.0,3,6,6.7
STD,GC,Botanas,3.0,DI,7501011167759,1.0,10,3,19.0
STD,GC,Botanas,5.0,DI,7502271159010,1.0,5,1,16.0
STD,GC,Botanas,5.0,DI,730399005132,2.0,24,3,18.0
STD,GC,Botanas,5.0,DI,604722006106,2.0,25,2,18.0
STD,GC,Botanas,5.0,ID,604722007943,1.0,3,5,10.0
STD,GC,Botanas,5.0,ID,7500810013175,1.0,9,1,20.0
STD,GC,Botanas,5.0,ID,757528001889,1.0,10,3,19.0
STD,GC,Botanas,5.0,ID,7501011131002,1.0,15,4,21.5
STD,GC,Botanas,5.0,ID,7501011135581,1.0,24,4,20.0
STD,GC,Botanas,5.0,ID,7502271159010,1.0,25,5,16.0
STD,GC,Botanas,6.0,ID,7501011154902,1.0,20,4,22.0
STD,GC,Botanas,6.0,ID,7501011143586,2.0,26,4,11.0
REC,CF,Refrescos,3.5,ID,7501055302925,2.0,16,2,10.0
OFC,CF,Alternativas,1.0,DI,7506192509084,1.0,8,6,6.61
OFC,CF,Alternativas,1.0,ID,7502268541491,1.0,4,3,6.8
OFC,CF,Alternativas,1.0,ID,7506192508216,1.0,7,6,6.6
OFC,CF,Alternativas,1.5,DI,7501055381883,1.0,5,1,6.8
OFC,CF,Alternativas,1.5,ID,7501055310777,1.0,7,2,6.4
OFC,CF,Alternativas,2.0,DI,7501022015636,1.0,4,7,6.95
OFC,CF,Alternativas,2.0,ID,036731136916,1.0,10,3,6.7
OFC,CF,Alternativas,2.5,ID,7501035046375,1.0,4,1,5.8
OFC,CF,Alternativas,2.5,ID,650240032271,1.0,17,3,6.8
OFC,CF,Alternativas,2.5,ID,7501035046269,1.0,21,4,6.0
OFC,CF,Alternativas,3.0,DI,7501031302376,1.0,16,2,6.5
OFC,CF,Alternativas,3.0,ID,7506192505451,2.0,4,5,6.9
OFC,CF,Alternativas,3.0,ID,7506192508216,1.0,7,3,6.6
OFC,GC,Botanas,2.0,DI,7500810013564,1.0,1,5,9.0
OFC,GC,Botanas,2.0,DI,757528026035,1.0,2,4,12.5
OFC,GC,Botanas,3.0,DI,730399003527,2.0,11,3,8.0
OFC,GC,Botanas,3.0,DI,7500478044221,1.0,12,1,11.0
OFC,GC,Botanas,3.0,DI,730399007501,1.0,12,4,13.5
OFC,GC,Botanas,3.0,ID,7501030424536,1.0,11,2,10.0
OFC,GC,Botanas,3.5,DI,7500810036839,1.0,2,2,12.5
OFC,GC,Botanas,3.5,ID,730399023747,1.0,5,1,12.5
OFC,GC,Botanas,4.0,DI,7501011155008,1.0,10,2,22.0
OFC,GC,Botanas,4.5,DI,7501011167674,1.0,8,4,17.0
OFC,GC,Botanas,4.5,DI,7500478037520,1.0,14,5,13.2
OFC,GC,Botanas,5.0,DI,7502294225808,1.0,10,2,12.0
OFC,GC,Botanas,5.0,DI,7501011110335,1.0,11,6,11.0
OFC,GC,Botanas,5.0,DI,7501011130937,1.0,13,2,14.5
OFC,GC,Botanas,5.0,DI,604722012770,1.0,21,3,12.5
OFC,GC,Botanas,5.0,ID,604722013982,1.0,1,5,9.0
OFC,GC,Botanas,5.0,ID,039465012006,1.0,3,4,17.0
OFC,GC,Botanas,5.0,ID,7501011133884,1.0,14,5,20.0
OFC,GC,Botanas,6.0,DI,7502294223033,1.0,5,2,22.0
OFC,GC,Botanas,6.0,DI,730399004821,1.0,23,5,13.0
OFC,GC,Botanas,6.0,ID,7501030424536,1.0,21,2,10.0
OFC,GC,Botanas,6.0,ID,7501011130937,1.0,22,1,14.5
OFC,GC,Botanas,6.0,ID,7501030482055,1.0,25,3,19.0
OFC,GC,Botanas,6.0,ID,757528038205,1.0,28,1,20.0
OFC,GC,Botanas,7.0,DI,7502294223002,1.0,5,5,13.0
